model,batch_size,sequence_length,result
dist_bert,2,512,1492
dist_bert,4,1,1492
dist_bert,4,2,1492
dist_bert,4,4,1494
dist_bert,4,8,1492
dist_bert,4,16,1494
dist_bert,4,32,1494
dist_bert,4,64,1496
dist_bert,4,128,1498
dist_bert,4,256,1492
dist_bert,4,512,1612
dist_bert,8,1,1492
dist_bert,8,2,1494
dist_bert,8,4,1492
dist_bert,8,8,1494
dist_bert,8,16,1494
dist_bert,8,32,1496
dist_bert,8,64,1500
dist_bert,8,128,1492
dist_bert,8,256,1612
dist_bert,8,512,1780
dist_bert,16,1,1494
dist_bert,16,2,1492
dist_bert,16,4,1494
dist_bert,16,8,1494
dist_bert,16,16,1494
dist_bert,16,32,1498
dist_bert,16,64,1492
dist_bert,16,128,1612
dist_bert,16,256,1732
dist_bert,16,512,2162
dist_bert,32,1,1492
dist_bert,32,2,1494
dist_bert,32,4,1494
dist_bert,32,8,1494
dist_bert,32,16,1498
dist_bert,32,32,1494
dist_bert,32,64,1612
dist_bert,32,128,1732
dist_bert,32,256,2018
dist_bert,32,512,2926
MiniLM,1,1,1318
MiniLM,1,2,1318
MiniLM,1,4,1318
MiniLM,1,8,1318
MiniLM,1,16,1318
MiniLM,1,32,1318
MiniLM,1,64,1318
MiniLM,1,128,1318
MiniLM,1,256,1318
MiniLM,1,512,1318
MiniLM,2,1,1318
MiniLM,2,2,1318
MiniLM,2,4,1318
MiniLM,2,8,1318
MiniLM,2,16,1318
MiniLM,2,32,1318
MiniLM,2,64,1318
MiniLM,2,128,1318
MiniLM,2,256,1318
MiniLM,2,512,1318
MiniLM,4,1,1318
MiniLM,4,2,1318
MiniLM,4,4,1318
MiniLM,4,8,1318
MiniLM,4,16,1318
MiniLM,4,32,1318
MiniLM,4,64,1318
MiniLM,4,128,1318
MiniLM,4,256,1318
MiniLM,4,512,1342
MiniLM,8,1,1318
MiniLM,8,2,1318
MiniLM,8,4,1318
MiniLM,8,8,1318
MiniLM,8,16,1318
MiniLM,8,32,1318
MiniLM,8,64,1318
MiniLM,8,128,1318
MiniLM,8,256,1318
MiniLM,8,512,1414
MiniLM,16,1,1318
MiniLM,16,2,1318
MiniLM,16,4,1318
MiniLM,16,8,1318
MiniLM,16,16,1318
MiniLM,16,32,1318
MiniLM,16,64,1318
MiniLM,16,128,1318
MiniLM,16,256,1342
MiniLM,16,512,1510
MiniLM,32,1,1318
MiniLM,32,2,1318
MiniLM,32,4,1318
MiniLM,32,8,1318
MiniLM,32,16,1318
MiniLM,32,32,1318
MiniLM,32,64,1318
MiniLM,32,128,1318
MiniLM,32,256,1462
MiniLM,32,512,1738
MiniLM_multilingual,1,1,1800
MiniLM_multilingual,1,2,1800
MiniLM_multilingual,1,4,1800
MiniLM_multilingual,1,8,1800
MiniLM_multilingual,1,16,1800
MiniLM_multilingual,1,32,1800
MiniLM_multilingual,1,64,1800
MiniLM_multilingual,1,128,1800
MiniLM_multilingual,1,256,1800
MiniLM_multilingual,1,512,1800
MiniLM_multilingual,2,1,1800
MiniLM_multilingual,2,2,1800
MiniLM_multilingual,2,4,1800
MiniLM_multilingual,2,8,1800
MiniLM_multilingual,2,16,1800
MiniLM_multilingual,2,32,1800
MiniLM_multilingual,2,64,1800
MiniLM_multilingual,2,128,1800
MiniLM_multilingual,2,256,1800
MiniLM_multilingual,2,512,1800
MiniLM_multilingual,4,1,1800
MiniLM_multilingual,4,2,1800
MiniLM_multilingual,4,4,1800
MiniLM_multilingual,4,8,1800
MiniLM_multilingual,4,16,1800
MiniLM_multilingual,4,32,1800
MiniLM_multilingual,4,64,1800
MiniLM_multilingual,4,128,1800
MiniLM_multilingual,4,256,1800
MiniLM_multilingual,4,512,1800
MiniLM_multilingual,8,1,1800
MiniLM_multilingual,8,2,1800
MiniLM_multilingual,8,4,1800
MiniLM_multilingual,8,8,1800
MiniLM_multilingual,8,16,1800
MiniLM_multilingual,8,32,1800
MiniLM_multilingual,8,64,1800
MiniLM_multilingual,8,128,1800
MiniLM_multilingual,8,256,1800
MiniLM_multilingual,8,512,1800
MiniLM_multilingual,16,1,1800
MiniLM_multilingual,16,2,1800
MiniLM_multilingual,16,4,1800
MiniLM_multilingual,16,8,1800
MiniLM_multilingual,16,16,1800
MiniLM_multilingual,16,32,1800
MiniLM_multilingual,16,64,1800
MiniLM_multilingual,16,128,1800
MiniLM_multilingual,16,256,1800
MiniLM_multilingual,16,512,1800
MiniLM_multilingual,32,1,1800
MiniLM_multilingual,32,2,1800
MiniLM_multilingual,32,4,1800
MiniLM_multilingual,32,8,1800
MiniLM_multilingual,32,16,1800
MiniLM_multilingual,32,32,1800
MiniLM_multilingual,32,64,1800
MiniLM_multilingual,32,128,1800
MiniLM_multilingual,32,256,1800
MiniLM_multilingual,32,512,2184
mBERT_cased,1,1,2064
mBERT_cased,1,2,2064
mBERT_cased,1,4,2066
mBERT_cased,1,8,2064
mBERT_cased,1,16,2064
mBERT_cased,1,32,2064
mBERT_cased,1,64,2066
mBERT_cased,1,128,2068
mBERT_cased,1,256,2068
mBERT_cased,1,512,2072
mBERT_cased,2,1,2064
mBERT_cased,2,2,2066
mBERT_cased,2,4,2064
mBERT_cased,2,8,2064
mBERT_cased,2,16,2064
mBERT_cased,2,32,2066
mBERT_cased,2,64,2068
mBERT_cased,2,128,2068
mBERT_cased,2,256,2072
mBERT_cased,2,512,2066
mBERT_cased,4,1,2066
mBERT_cased,4,2,2064
mBERT_cased,4,4,2064
mBERT_cased,4,8,2064
mBERT_cased,4,16,2066
mBERT_cased,4,32,2068
mBERT_cased,4,64,2068
mBERT_cased,4,128,2072
mBERT_cased,4,256,2064
mBERT_cased,4,512,2534
mBERT_cased,8,1,2064
mBERT_cased,8,2,2064
mBERT_cased,8,4,2064
mBERT_cased,8,8,2066
mBERT_cased,8,16,2068
mBERT_cased,8,32,2068
mBERT_cased,8,64,2074
mBERT_cased,8,128,2064
mBERT_cased,8,256,2532
mBERT_cased,8,512,3000
mBERT_cased,16,1,2064
mBERT_cased,16,2,2064
mBERT_cased,16,4,2066
mBERT_cased,16,8,2068
mBERT_cased,16,16,2068
mBERT_cased,16,32,2072
mBERT_cased,16,64,2064
mBERT_cased,16,128,2532
mBERT_cased,16,256,2998
mBERT_cased,16,512,3934
mBERT_cased,32,1,2064
mBERT_cased,32,2,2066
mBERT_cased,32,4,2068
mBERT_cased,32,8,2068
mBERT_cased,32,16,2072
mBERT_cased,32,32,2066
mBERT_cased,32,64,2532
mBERT_cased,32,128,2998
mBERT_cased,32,256,3932
mBERT_cased,32,512,6186
XLM-R_base,1,1,2640
XLM-R_base,1,2,2640
XLM-R_base,1,4,2640
XLM-R_base,1,8,2640
XLM-R_base,1,16,2640
XLM-R_base,1,32,2640
XLM-R_base,1,64,2640
XLM-R_base,1,128,2642
XLM-R_base,1,256,2642
XLM-R_base,1,512,2646
XLM-R_base,2,1,2640
XLM-R_base,2,2,2640
XLM-R_base,2,4,2640
XLM-R_base,2,8,2640
XLM-R_base,2,16,2640
XLM-R_base,2,32,2640
XLM-R_base,2,64,2642
XLM-R_base,2,128,2642
XLM-R_base,2,256,2646
XLM-R_base,2,512,2640
XLM-R_base,4,1,2640
XLM-R_base,4,2,2640
XLM-R_base,4,4,2640
XLM-R_base,4,8,2640
XLM-R_base,4,16,2640
XLM-R_base,4,32,2642
XLM-R_base,4,64,2642
XLM-R_base,4,128,2646
XLM-R_base,4,256,2640
XLM-R_base,4,512,3618
XLM-R_base,8,1,2640
XLM-R_base,8,2,2640
XLM-R_base,8,4,2640
XLM-R_base,8,8,2640
XLM-R_base,8,16,2642
XLM-R_base,8,32,2642
XLM-R_base,8,64,2648
XLM-R_base,8,128,2640
XLM-R_base,8,256,3618
XLM-R_base,8,512,4594
XLM-R_base,16,1,2640
XLM-R_base,16,2,2640
XLM-R_base,16,4,2640
XLM-R_base,16,8,2642
XLM-R_base,16,16,2642
XLM-R_base,16,32,2646
XLM-R_base,16,64,2640
XLM-R_base,16,128,3618
XLM-R_base,16,256,4594
XLM-R_base,16,512,6548
XLM-R_base,32,1,2640
XLM-R_base,32,2,2640
XLM-R_base,32,4,2642
XLM-R_base,32,8,2642
XLM-R_base,32,16,2646
XLM-R_base,32,32,2640
XLM-R_base,32,64,3618
XLM-R_base,32,128,4594
XLM-R_base,32,256,6548
XLM-R_base,32,512,10454
XLM-R_large,1,1,3794
XLM-R_large,1,2,3794
XLM-R_large,1,4,3794
XLM-R_large,1,8,3794
XLM-R_large,1,16,3794
XLM-R_large,1,32,3794
XLM-R_large,1,64,3794
XLM-R_large,1,128,3796
XLM-R_large,1,256,3796
XLM-R_large,1,512,3800
XLM-R_large,2,1,3794
XLM-R_large,2,2,3794
XLM-R_large,2,4,3794
XLM-R_large,2,8,3794
XLM-R_large,2,16,3794
XLM-R_large,2,32,3794
XLM-R_large,2,64,3796
XLM-R_large,2,128,3798
XLM-R_large,2,256,3800
XLM-R_large,2,512,3794
XLM-R_large,4,1,3794
XLM-R_large,4,2,3794
XLM-R_large,4,4,3794
XLM-R_large,4,8,3794
XLM-R_large,4,16,3794
XLM-R_large,4,32,3796
XLM-R_large,4,64,3796
XLM-R_large,4,128,3800
XLM-R_large,4,256,3794
XLM-R_large,4,512,3794
XLM-R_large,8,1,3794
XLM-R_large,8,2,3794
XLM-R_large,8,4,3794
XLM-R_large,8,8,3794
XLM-R_large,8,16,3796
XLM-R_large,8,32,3796
XLM-R_large,8,64,3802
XLM-R_large,8,128,3794
XLM-R_large,8,256,3794
XLM-R_large,8,512,5748
XLM-R_large,16,1,3794
XLM-R_large,16,2,3794
XLM-R_large,16,4,3794
XLM-R_large,16,8,3796
XLM-R_large,16,16,3796
XLM-R_large,16,32,3800
XLM-R_large,16,64,3794
XLM-R_large,16,128,3794
XLM-R_large,16,256,5748
XLM-R_large,16,512,7702
XLM-R_large,32,1,3794
XLM-R_large,32,2,3794
XLM-R_large,32,4,3796
XLM-R_large,32,8,3796
XLM-R_large,32,16,3800
XLM-R_large,32,32,3794
XLM-R_large,32,64,3794
XLM-R_large,32,128,5748
XLM-R_large,32,256,7702
XLM-R_large,32,512,11608
GPT-2,1,1,1770
GPT-2,1,2,1770
GPT-2,1,4,1770
GPT-2,1,8,1770
GPT-2,1,16,1770
GPT-2,1,32,1772
GPT-2,1,64,1776
GPT-2,1,128,1782
GPT-2,1,256,1772
GPT-2,1,512,1778
GPT-2,2,1,1770
GPT-2,2,2,1770
GPT-2,2,4,1770
GPT-2,2,8,1770
GPT-2,2,16,1772
GPT-2,2,32,1776
GPT-2,2,64,1782
GPT-2,2,128,1772
GPT-2,2,256,1776
GPT-2,2,512,1770
GPT-2,4,1,1770
GPT-2,4,2,1770
GPT-2,4,4,1770
GPT-2,4,8,1772
GPT-2,4,16,1776
GPT-2,4,32,1782
GPT-2,4,64,1772
GPT-2,4,128,1776
GPT-2,4,256,1770
GPT-2,4,512,1968
GPT-2,8,1,1770
GPT-2,8,2,1770
GPT-2,8,4,1772
GPT-2,8,8,1776
GPT-2,8,16,1782
GPT-2,8,32,1772
GPT-2,8,64,1776
GPT-2,8,128,1770
GPT-2,8,256,1968
GPT-2,8,512,2260
GPT-2,16,1,1770
GPT-2,16,2,1772
GPT-2,16,4,1776
GPT-2,16,8,1782
GPT-2,16,16,1772
GPT-2,16,32,1776
GPT-2,16,64,1770
GPT-2,16,128,1968
GPT-2,16,256,2236
GPT-2,16,512,3228
GPT-2,32,1,1772
GPT-2,32,2,1776
GPT-2,32,4,1782
GPT-2,32,8,1772
GPT-2,32,16,1776
GPT-2,32,32,1772
GPT-2,32,64,1968
GPT-2,32,128,2236
GPT-2,32,256,3180
GPT-2,32,512,4926
BART_large,1,1,2814
BART_large,1,2,2814
BART_large,1,4,2814
BART_large,1,8,2814
BART_large,1,16,2816
BART_large,1,32,2818
BART_large,1,64,2822
BART_large,1,128,2830
BART_large,1,256,2842
BART_large,1,512,2870
BART_large,2,1,2814
BART_large,2,2,2814
BART_large,2,4,2814
BART_large,2,8,2816
BART_large,2,16,2818
BART_large,2,32,2822
BART_large,2,64,2830
BART_large,2,128,2844
BART_large,2,256,2870
BART_large,2,512,2816
BART_large,4,1,2814
BART_large,4,2,2814
BART_large,4,4,2816
BART_large,4,8,2818
BART_large,4,16,2822
BART_large,4,32,2830
BART_large,4,64,2842
BART_large,4,128,2870
BART_large,4,256,2816
BART_large,4,512,2814
BART_large,8,1,2814
BART_large,8,2,2816
BART_large,8,4,2818
BART_large,8,8,2822
BART_large,8,16,2830
BART_large,8,32,2842
BART_large,8,64,2870
BART_large,8,128,2816
BART_large,8,256,2816
BART_large,8,512,2814
BART_large,16,1,2816
BART_large,16,2,2818
BART_large,16,4,2822
BART_large,16,8,2830
BART_large,16,16,2842
BART_large,16,32,2870
BART_large,16,64,2814
BART_large,16,128,2814
BART_large,16,256,2814
BART_large,16,512,3198
BART_large,32,1,2818
BART_large,32,2,2822
BART_large,32,4,2830
BART_large,32,8,2842
BART_large,32,16,2870
BART_large,32,32,2816
BART_large,32,64,2814
BART_large,32,128,2816
BART_large,32,256,3006
BART_large,32,512,4862
mBART_large,1,1,3986
mBART_large,1,2,3986
mBART_large,1,4,3986
mBART_large,1,8,3986
mBART_large,1,16,3986
mBART_large,1,32,3988
mBART_large,1,64,3992
mBART_large,1,128,4000
mBART_large,1,256,4014
mBART_large,1,512,4042
mBART_large,2,1,3986
mBART_large,2,2,3986
mBART_large,2,4,3986
mBART_large,2,8,3986
mBART_large,2,16,3988
mBART_large,2,32,3992
mBART_large,2,64,4000
mBART_large,2,128,4014
mBART_large,2,256,4042
mBART_large,2,512,3988
mBART_large,4,1,3986
mBART_large,4,2,3986
mBART_large,4,4,3986
mBART_large,4,8,3988
mBART_large,4,16,3992
mBART_large,4,32,4000
mBART_large,4,64,4014
mBART_large,4,128,4042
mBART_large,4,256,3986
mBART_large,4,512,4964
mBART_large,8,1,3986
mBART_large,8,2,3986
mBART_large,8,4,3988
mBART_large,8,8,3992
mBART_large,8,16,4000
mBART_large,8,32,4014
mBART_large,8,64,4042
mBART_large,8,128,3986
mBART_large,8,256,4964
mBART_large,8,512,7894
mBART_large,16,1,3986
mBART_large,16,2,3988
mBART_large,16,4,3992
mBART_large,16,8,4000
mBART_large,16,16,4012
mBART_large,16,32,4042
mBART_large,16,64,3986
mBART_large,16,128,4964
mBART_large,16,256,7894
mBART_large,16,512,11802
mBART_large,32,1,3988
mBART_large,32,2,3992
mBART_large,32,4,4000
mBART_large,32,8,4012
mBART_large,32,16,4042
mBART_large,32,32,3988
mBART_large,32,64,4964
mBART_large,32,128,7894
mBART_large,32,256,11802
mBART_large,32,512,21150
